seg_cabin,pax_fcny,pax_tax,seg_route_to,gender,age,residence_country,nation_name,city_name,province_name,marital_stat,member_level,next_flt_day,tkt_3y_amt,pit_out_amt,pit_accu_non_cnt,pit_accu_non_amt,pit_next_level_leg,mdl_mcv,mdl_influence,pref_aircraft,per_city,per_month,per_dest_city,per_orig_city,pit_add_chnl,seg_dep_time_interval,cabin_hf_cnt_y1,cabin_f_cnt_y1,cabin_hy_cnt_y1,seat_window_cnt_y1,seat_walkway_cnt_y1,seat_middle_cnt_y1,flt_cnt_y1,avg_dist_cnt_y1,complain_valid_cnt_y1,bag_cnt_y1,cabin_upgrd_cnt_y1,select_seat_cnt_y1,dist_d_cnt_y1,dist_all_cnt_y1,cabin_hd_cnt_y1,cabin_hi_cnt_y1,flt_leg_cnt_y1,flt_leg_i_cnt_y1,flt_cancel_cnt_y1,flt_delay_cnt_y1,flt_delay_time_y1,cabin_fall_cnt_y1,flt_bag_cnt_y1,noshow_rate_y1,tkt_d_amt_y1,tkt_all_amt_y1,tkt_avg_amt_y1,tkt_return_cnt_y1,tkt_book_cnt_y1,tkt_return_all_cnt_y1,tkt_avg_interval_y1,pit_accu_amt_y1,pit_cons_amt_y1,pit_avg_accu_amt_y1,pit_avg_cons_amt_y1,pit_accu_cnt_y1,pit_cons_cnt_y1,pit_add_air_amt_y1,pit_add_non_amt_y1,pit_add_buy_amt_y1,pit_des_upg_amt_y1,pit_des_mall_amt_y1,pit_des_out_amt_y1,pit_add_air_cnt_y1,pit_add_non_cnt_y1,pit_des_mall_cnt_y1,pit_des_out_cnt_y1,pit_avg_amt_y1,pit_avg_interval_y1,pit_ech_avg_amt_y1,pit_out_avg_amt_y1,pit_pay_cnt_y1,pit_income_avg_amt_y1,pit_pay_avg_amt_y1,dist_cnt,flt_natrue_cnt,prebuy_d_cnt_y1_d3,prebuy_i_cnt_y1_d3
1.0,0.03118126934672743,0.04448405267563252,-0.033124710655786774,-0.0015213528716116363,0.014230017824097236,0.006835996671432374,-0.0003981847895786824,-0.020659871173562334,-0.02412565851432983,-0.014069538392291659,0.03010434011013103,-0.010846282484972034,-0.24915248847347854,0.0041874539382139525,-0.017468719752723755,-0.02176271435671485,0.026076369517165108,-0.11580067785360888,-0.06035559997488517,0.01228313215614199,0.019912227008162024,-0.03233477414513624,0.011033775778621866,0.00592624035148109,0.006493293670063279,0.0007730420634143376,-0.08218417893327448,-0.07819371283621962,0.019242743376154097,-0.09608254375516063,-0.03457692068227108,0.05820978565849201,-0.05550137013948194,0.03235131950675279,-0.02789277031025872,-0.019680033456388264,-0.03443415959903628,0.0437047115307229,-0.048832742427198345,-0.044333214964746834,-0.08349580326590261,-0.24152337326135226,-0.05478969406311731,-0.03659452798790127,-0.0007734519557123395,-0.03860446008557915,-0.010508572482140745,-0.019311370526321838,-0.02837743034997992,-0.0057558122519865765,-0.0726903664002085,-0.19884800149606963,-0.20010453448208176,-0.023759636359362325,-0.030580217407258907,-0.05676236439182397,0.01303191012203964,-0.11474017825666732,-0.07098645040854794,-0.09848021062519566,-0.054593996877585114,-0.015322787043749678,-0.03160892286323801,-0.09979150027419582,-0.03566187604490287,-0.011538936641534313,-0.026190696566712853,-0.022981380142490005,-0.013340115202582221,-0.04470817812217731,-0.029580213760497288,-0.0006400526231659684,0.0027954938943557796,-0.11160418167157492,0.007007043750850643,-0.07234855161686338,-0.01028002751431712,-0.03050128039358122,-0.09848021062519566,-0.054593996877585114,-0.04467320980964414,-0.05560430697726884,-0.04960085000555364,-0.05687073327121501
0.03118126934672743,1.0,0.9747998383464604,-0.11169208910633927,0.007986976609769087,0.03410083485596821,0.02137358968910578,-0.053600991235518085,-0.022250729584215395,-0.02666274406427447,-0.028495068603619767,0.045520113190906104,-0.006454442044235713,-0.03228723552467847,-0.006267741249202411,-0.01428156736388637,-0.008563269848157914,-0.002470362129751934,-0.008903721178862066,0.020881575112124476,-0.00979218770477191,0.024346010437789927,-0.001531751041359332,0.0719060139495445,0.051943383113166,-0.004680836126842321,-0.02296502749715736,-0.007882384526427642,-0.007290256432101377,-0.003015947797060511,0.01634082218854676,0.012510312707358338,0.02229113714464365,0.03878828604512455,-0.02278674016137617,-0.008772135050440062,-0.007862256296756487,0.0011712047142359433,0.09990173904665897,-0.002744504795984744,-0.009146357226705966,-0.007228211852458926,-0.009181335431864548,0.017577528338921684,0.0452573011847549,-0.0030082652002998227,0.015223777649651568,0.028041537388429634,-0.00322207012066638,0.030127461360597733,0.009496700820715761,0.010037083011770876,-0.010680761740582419,-0.020863147515268077,0.028970997149610263,-0.00015530665298834812,-0.014328938128243032,-0.031020554522724626,-0.017693228133433905,-0.014451382652359257,-0.0017620564303385698,-0.015770681382226332,-0.012252636197056145,-0.028200801457325505,-0.014540063773707762,-0.0032426684174045707,-0.00218951793761003,-0.00589241828981967,-0.005333615335247229,-0.015344307809065283,-0.003909205893631741,-0.01233683749753793,-0.01230567189018607,-0.02702945403032524,-0.019177832542689396,-0.02455851117344025,-0.011827634895882802,-0.015441842541963955,-0.027799123959585323,-0.0017620564303385698,-0.015770681382226332,-0.0431952418707454,-0.016829174376779096,-0.00946054587818739,-0.016021934993545935
0.04448405267563252,0.9747998383464604,1.0,-0.1039443635539488,0.008988593915388915,0.034931251594075105,0.02263330661700336,-0.05317758091493425,-0.024028792783301653,-0.027434167228975136,-0.029216459064027752,0.04828204341641935,-0.006586966585994262,-0.03977257178642963,-0.006431270787877352,-0.014883940964975521,-0.008767786945369298,-0.001173690442876236,-0.01432893663489682,0.017118800294459002,-0.012745945111873361,0.02862393402571233,-0.002151165936052985,0.07791830691199057,0.05667384469902257,-0.008035768248978678,-0.015098517002306123,-0.009447711782980017,-0.008194095382468194,-0.0005907574582936519,0.015760323774112812,0.010573273024723686,0.027597898788231615,0.038028032518968725,-0.01942089646291677,-0.00913633939096164,-0.011207973599571649,-0.00020789907268525527,0.1121584676086948,-0.006610252786485943,-0.009764805851577902,-0.008544790466419674,-0.01580131443171956,0.016769621455551942,0.0447743043767618,-0.0030666998013413765,0.01885253934148143,0.027604251597215645,-0.0034548044779688257,0.030102720186576823,0.01403674324505971,0.005667812905328674,-0.0184410569248209,-0.028616322036632218,0.02617698132392817,-0.002439340995540832,-0.016786293394874217,-0.031246993432779483,-0.020427156585206056,-0.015321335081353612,-0.005745333874857175,-0.016622173427091467,-0.013038242644917142,-0.02953843579973028,-0.01639981942951916,-0.0035231658706398146,-0.002320854500493391,-0.0062246045087913406,-0.0055934579624584806,-0.015853696440227317,-0.0057095839390327,-0.013221341222380213,-0.012401774177771954,-0.027383451812888517,-0.023060840450617313,-0.024187449312367035,-0.01262471232239538,-0.01584341207639319,-0.028550590057288792,-0.005745333874857175,-0.016622173427091467,-0.04386910290729121,-0.017551991490540972,-0.010292526329271552,-0.019011230064672757
-0.033124710655786774,-0.11169208910633927,-0.1039443635539488,1.0,0.07206778068090182,0.0526009319370867,0.06055343721508041,0.12518317638791096,-0.016489766768537594,-0.019695428116412367,-0.00819257557998355,0.05574384440107907,-0.0006936817508747065,0.038194256053547905,0.010167928946325707,-0.007317029574144704,-0.0008628439964520641,0.009091957672012848,0.011726206081639979,-0.017112567467306772,0.28917449398837236,0.19866343018308866,-0.036072753395916514,0.09700409189658099,0.11519486916352246,-0.024507435054350764,0.1909071393565071,-0.02659673604627184,-0.0036383591304312416,-0.009636960444496868,-0.01831954128755104,0.0021079270594030934,0.042775509387303116,-0.007929036612375462,0.12917860317366836,-0.03399837101783114,-0.03489683742852344,-0.011211553543879559,0.018213019638391965,-0.012185131581133182,0.045537635552419374,-0.008116516984058601,-0.025651457498733116,0.010317659641143053,0.01294822140489156,0.003086860500673877,-0.03253082193375716,-0.06865144121167,0.008735195176912276,-0.009669003943043066,-0.034212701253041065,-0.005063566568918539,-0.001998746025714332,0.05831212293580813,-0.0024700609966587586,-0.039953206533606976,0.013136588588541399,-0.01818053406929852,-0.015309364840803944,-0.015590531881439423,0.006439788092783135,0.00639458918126762,-0.019483589836836568,-0.018749711996212916,-0.028319514694282875,0.005806990215622411,-0.01431169459956149,-0.022010825041077375,-0.0018302316913651026,0.022630804537974624,-0.0360720931322525,-0.014151606333914638,-0.0230118856801418,0.0053168880427880245,0.01753675337246464,-0.00792976433474252,-0.009419507308073874,0.00042255242411807587,-0.011828954982621723,0.006439788092783135,0.00639458918126762,0.04999843196563169,0.019469054211103485,0.007814710651219955,0.017057031066548056
-0.0015213528716116363,0.007986976609769087,0.008988593915388915,0.07206778068090182,1.0,0.07830793395625231,0.9215551896135579,0.0839133822873727,0.24083769616070558,0.04827058799363811,0.019767307899798303,0.10164335894867162,0.0003677900857897272,0.3200452850103825,-0.005499918030889531,0.15388296389261427,0.023340114814836565,-0.01437945841762399,-0.05379576020108522,-0.01497052329499895,0.39277621329174267,0.3959978362894316,-0.027916473069603365,-0.09463757760660778,0.3405170612762056,0.6706634287582909,-0.014209512143717884,0.05380198962892716,-0.0076299897398484735,0.22514410625560033,-0.03565631722405444,0.31130285612100145,0.23774309144889572,-0.042744917695565134,-0.10815054839869709,0.01068009122986059,-0.012300748770325007,-0.006926300936907336,0.018131792516379776,0.0054033899044413055,0.4277726943098607,0.009109696795435442,-0.02223113630248753,0.3576845779773917,0.38554136292852553,0.009391395167742244,0.2800031565182687,0.01989805045348885,0.0021110918375869927,0.39669748992964265,-0.0191185490475608,0.009021940756799058,-0.0248437527033067,-0.06265926598194123,0.169877105791106,0.3231863725084966,0.1791714573115957,0.31554428509099697,0.26398322457325435,0.14783550881955218,0.0647841402641065,0.15834645062117053,0.12661244751120718,0.2955368510299223,0.016634972413684276,0.03442226353037941,-0.0009138112791095379,-0.0076415747989873285,0.012087951520592366,0.1511963598111236,0.03193525267069356,0.00737622441989196,0.11213983245982713,0.008137647076566149,0.47513895342449614,0.04483938365938829,0.018270440322331626,0.025409270577888676,0.010712319023385998,0.0647841402641065,0.15834645062117053,0.3997637418075729,0.34510934588353553,0.09144828409266804,0.1903430700192282
0.014230017824097236,0.03410083485596821,0.034931251594075105,0.0526009319370867,0.07830793395625231,1.0,0.10399497658312161,0.7268218239042427,0.032052825252828016,0.24820768252149356,0.2789345525468243,0.8238149285242229,0.043009864241441285,-0.02629664652584453,0.07523779801336833,0.004524621135826885,0.08112529812271697,0.0024514002713572638,0.3994388043157516,0.21384052620410385,-0.09360521586575092,-0.096509131728566,0.2796464231444613,0.3542270118813283,-0.07909006821265095,0.07111998872095632,-0.018482125673224256,0.00030907958208362265,0.061898364384937746,-0.0191448889042586,0.27131387677791624,-0.030061005815913137,-0.027186111906268122,0.329390031498052,0.40637810791345863,0.08110508211738643,0.08884653258366287,0.06886910746525858,0.2266991267974949,0.15998046197471166,-0.0444397502903084,0.05880396197451974,0.11344530976634115,-0.03418611576968649,-0.045653145746956864,-0.002288820756830354,-0.029050793483083346,-0.10157667837452256,-0.005463909551656431,-0.027307149769885478,0.03398339100020367,0.10759528670883374,0.2660700053326664,0.2165402864659046,0.016951770327120332,0.02248733829424428,-0.0005937711167732471,0.053222373488585224,0.014291940458698995,0.0010983982269062906,0.4512336866998759,0.007540274440252559,-0.00176367233334468,0.007887808303254362,0.22960209800967418,-0.0025364349728308725,0.014286600113339314,0.05062006962539656,0.047421531273241606,0.020324075136696207,0.2913448143675049,0.1323742028916114,-0.009147856200143552,0.2774633321141638,0.046875998113372896,0.37454841220918894,0.10304188825273654,0.15249824517177787,0.2798972679790725,0.4512336866998759,0.007540274440252559,-0.02681480895192436,-0.02754684960612409,0.001580623562256568,-0.013583719747366002
0.006835996671432374,0.02137358968910578,0.02263330661700336,0.06055343721508041,0.9215551896135579,0.10399497658312161,1.0,0.10687609921572541,0.25428756789488655,0.05729940550674107,0.008387567582916412,0.13075075407303888,0.0024858842548252736,0.3377339918407647,-0.0035367326134177397,0.16145789928309476,0.026585784071384944,-0.014382968326897349,-0.03381843892108758,-0.0045006252318107055,0.43644527876169226,0.4417627223222531,-0.014642706588074931,-0.06623359945926234,0.3770260441840186,0.6902999000098372,-0.011838833283936204,0.05220370336952163,-0.00819976503709336,0.23306611171207048,-0.02260538046211004,0.32035784093532416,0.262872674299297,-0.028577856862713736,-0.07806501515694884,-0.020678443655321503,-0.010579325317132064,-0.005256507830084203,0.02100894944720228,0.010108444993246013,0.45436967629962877,0.008917343010353952,-0.021274163049098,0.3752839179178758,0.40837429649938595,0.011199934188010838,0.29249233951899095,0.013668956753625961,0.0015558074401312235,0.4140833405654268,-0.01502017418778411,0.011275078570733442,-0.016773158331438973,-0.04933886615465965,0.17674118639891928,0.33150891890376377,0.18555009880712756,0.3228128196399014,0.2656693925062165,0.1469230095933845,0.07011219963462165,0.15804222929185893,0.11172295275740106,0.2894099600764209,0.016371121054132846,0.035348207550371845,-0.0003929620704938738,-0.006020004429576345,0.014155162158430545,0.14650972235331364,0.032544912437710426,0.009582658728545522,0.09358488225988744,0.003174114372288641,0.4941055900240512,0.049121837030622874,0.02045173877751554,0.0211182813933997,0.009279880284801003,0.07011219963462165,0.15804222929185893,0.4225876546757919,0.3602439217671447,0.09296620547457086,0.19876474621579301
-0.0003981847895786824,-0.053600991235518085,-0.05317758091493425,0.12518317638791096,0.0839133822873727,0.7268218239042427,0.10687609921572541,1.0,0.037351506601892556,0.2204418078923529,0.2460848761618035,0.8507313833768315,0.06642436022781564,-0.018710691441781446,0.07665575040216223,0.011083240765427492,0.09120939079598889,0.021043026116837404,0.41218919118837366,0.19259677558526392,-0.0510185092864852,-0.06034666276362478,0.267158417949429,0.39140368931457037,-0.06211606160983369,0.05733372646844122,0.010955141494106648,0.012856734789911218,0.06428697668689025,-0.008293088999176107,0.25332493932714506,-0.02501244185067383,-0.006842468350078266,0.3204949722555846,0.4754282121023824,0.05326505157379907,0.06569012467616683,0.06630660047440154,0.19617556040278283,0.15223807748730034,-0.028868050027174234,0.06177101825535633,0.10997349255920047,-0.026950934203717074,-0.041200248153275894,-0.003340029123396525,-0.03257134208982044,-0.18456061622118342,-0.00206124979338995,-0.029770351877867876,0.024753655061997424,0.09665152210184076,0.25777648334531506,0.24246931164905747,0.005085364013448943,0.01589728364510468,0.003956391997891541,0.03169843556681895,0.014045297797803422,0.003914566910429444,0.4558471985252215,0.008292671303867712,0.01157142585416906,0.005962464420987669,0.2238681612637354,-0.002130505041264826,0.014798158772387025,0.04343167525315776,0.04752897519518887,0.004760623109652758,0.2701174918787649,0.10975665653096618,-0.009532785118276174,0.25881263463647275,0.04560377307408032,0.38921288567901663,0.11004981006649686,0.12841782447161268,0.2573568492771903,0.4558471985252215,0.008292671303867712,-0.00608943863666639,-0.01565073504618365,0.0031918715646363006,-0.007749182499635632
-0.020659871173562334,-0.022250729584215395,-0.024028792783301653,-0.016489766768537594,0.24083769616070558,0.032052825252828016,0.25428756789488655,0.037351506601892556,1.0,0.30855306106804464,0.1354636056511585,0.008170826817690345,0.00527835469249656,0.368592667967111,-0.003999665713652696,0.21459906039830795,0.03999079578715274,-0.04345900321929176,0.06685477697706135,0.08133815705537309,0.08654036678602833,0.10103296693407214,0.0392901835867967,-0.009014775788960757,0.09885063411934002,0.30314679839917624,-0.05794840328261707,0.15718494071912087,0.012600053740877255,0.19653123678261902,0.05477061493373317,0.3056140989499465,0.26575684987047954,0.07668403655031235,-0.0024545777612394494,0.008545473274607846,0.008409314490798993,0.02386182177796009,0.07107331537028168,0.08768614896884307,0.4221284942041698,0.07012845912331173,0.015607829380311692,0.3657776210115896,0.35889059992582706,0.055331032513781526,0.287866557004316,0.012664174403902932,0.003885364246041964,0.3220274863114061,-0.009969304539608436,0.08051697656883401,0.07684090150201131,0.019326194638056213,0.15559672457747792,0.4190754682394998,0.18363267761233543,0.1398341906775434,0.3920792690043585,0.31248264076784293,0.09363291541366471,0.2626851655582045,0.16895708617452593,0.35246007443104427,0.08748235984934301,0.0315789613197169,0.018010277410072,0.002200579484652232,0.061797057706980255,0.2176656838800454,0.1271801175886555,0.0935633917698215,0.16288870952491855,0.05505793197083502,0.2606399152801266,0.06067196876733879,0.07230404865152182,0.08338986848053492,0.09000512096072993,0.09363291541366471,0.2626851655582045,0.4221715643435435,0.37383167854144334,0.16550306447559474,0.18341032781077457
-0.02412565851432983,-0.02666274406427447,-0.027434167228975136,-0.019695428116412367,0.04827058799363811,0.24820768252149356,0.05729940550674107,0.2204418078923529,0.30855306106804464,1.0,0.5098103227545211,0.23367696181808284,0.07697085935202312,0.07179700329183297,-0.0029738672210727238,0.09175490839168819,0.15918022592771155,-0.04105220953839683,0.35341474379008664,0.3341250970238891,-0.023730121647880426,-0.02534507259536319,0.24793317145555258,0.1338069167324158,-0.009904889745674083,0.09380915581758402,-0.04813838859876746,0.09733885315403153,0.0818763202852407,0.030302715682214817,0.26002358666744585,0.047828223401940005,0.11396122341983506,0.3601066090689474,0.17887979392599634,0.09589558943388256,0.1279279523671191,0.11355097595144066,0.21576585361718886,0.22126646070168116,0.07636787675367758,0.12624731011453247,0.22765172453404212,0.07520612786306423,0.05043923024051808,-0.002108050612933065,0.05945156429963513,-0.004174058590770679,-0.0023786517812920444,0.0638948138199543,0.048715406914572774,0.18061414967331882,0.32285127043612866,0.13562457908212233,0.04885321743003258,0.10249766252079197,0.03183956504106089,0.0643372863913368,0.08803499554555082,0.07261570349392983,0.2565482079375922,0.09031111431333766,0.024623966365882634,0.09456670604389533,0.3102017660856736,0.010034861383156176,0.05428183140516863,0.1672938532191043,0.11521607478696866,0.08955320347816585,0.373566121772145,0.22727325496360826,0.02617831443219382,0.2423738491006998,0.07090095746117335,0.20696663556452768,0.28405912029834496,0.2625697055762745,0.3781676510217461,0.2565482079375922,0.09031111431333766,0.0700307184296425,0.07167050964731302,0.05968151388668127,0.04435365378044851
